n_nodes,n_edges,total_edge_length,edge_density_km_per_sqkm,street_density_km_per_sqkm,avg_street_length,circuity_avg,status,lsoa_code,lsoa_name,area_sqkm,road_density
8,18,1552.4363118717313,21553.5764221669,10776.788211083449,86.24646177065172,1.0509367338425215,success,E01001861,Hammersmith and Fulham 006C,0.07202685445164075,0.0215535764221669
9,15,1141.0962053935627,12553.53939519898,7917.062018384213,79.96088807785219,1.060360316018381,success,E01001862,Hammersmith and Fulham 005A,0.09089836495275329,0.012553539395198982
5,8,404.8970790624835,4779.705893566933,2389.8529467834665,50.61213488281044,1.018525186111995,success,E01001863,Hammersmith and Fulham 006D,0.08471171408421586,0.004779705893566933
5,8,541.0466895753398,7363.933702125228,3681.966851062614,67.63083619691747,1.025911821646828,success,E01001864,Hammersmith and Fulham 006E,0.07347250959350625,0.0073639337021252265
8,16,1263.0418534119558,10684.564485986004,5342.282242993002,78.94011583824724,1.0773926146141548,success,E01001865,Hammersmith and Fulham 008B,0.11821182370779602,0.010684564485986005
18,36,2511.1411895346023,16603.1369967477,8658.028138356733,68.92017512187135,1.0184436924115603,success,E01001866,Hammersmith and Fulham 012A,0.15124498400672692,0.016603136996747703
8,13,863.3043805860245,9979.030797318446,5372.375228885289,58.09676264471035,1.0039800438047393,success,E01001867,Hammersmith and Fulham 012B,0.08651184650297007,0.009979030797318447
6,9,533.9636914588972,9073.30207418078,5753.4704784000405,67.71833033286626,1.0020613605112985,success,E01001868,Hammersmith and Fulham 012C,0.05884998505432305,0.00907330207418078
25,35,2407.2176197871922,10513.42138402142,8676.194225481651,70.9483853658363,1.0295576594658538,success,E01001869,Hammersmith and Fulham 010D,0.22896615020546462,0.01051342138402142
9,13,721.9641535835343,7115.539836336081,4503.610898318251,50.77221756980946,1.0147444826714442,success,E01001870,Hammersmith and Fulham 012D,0.10146301899636144,0.007115539836336081
10,19,1534.3546652588177,11552.291452114769,6175.330860861884,82.0196387457456,1.0012514692444536,success,E01001871,Hammersmith and Fulham 012E,0.13281820941056138,0.011552291452114768
11,17,1200.9058722540494,16938.82728516805,11437.447476587315,81.08765504833885,1.0057481464788136,success,E01001872,Hammersmith and Fulham 012F,0.07089663599708493,0.01693882728516805
5,8,437.42413909040596,7072.478397677023,3536.239198838511,54.67801738630074,1.0000039958179539,success,E01001873,Hammersmith and Fulham 010E,0.061848776976693096,0.007072478397677023
32,57,5285.710849203568,5485.441138482434,3579.7756800202014,88.44698815960867,1.0422984264331816,success,E01001874,Hammersmith and Fulham 001A,0.9635890196911087,0.0054854411384824345
28,61,4348.498775567075,25374.784339098813,13763.7494640069,69.37369617158664,1.0263473893566626,success,E01001875,Hammersmith and Fulham 001B,0.17137086634729257,0.025374784339098816
10,18,1835.8783892378976,2047.6444695374948,1403.8410042951539,114.42333329626199,1.1751609657203663,success,E01001876,Hammersmith and Fulham 001C,0.8965806401208755,0.0020476444695374948
19,42,4784.828596746103,3750.246947687543,1910.017560904177,110.76975576158519,1.0770746914962304,success,E01001877,Hammersmith and Fulham 001D,1.2758702729420255,0.003750246947687543
8,16,1681.5981352805009,12413.619597531726,6352.156842143277,95.60981716566761,1.0326465526389104,success,E01001878,Hammersmith and Fulham 001E,0.13546396537033106,0.012413619597531726
16,36,3067.2478704067757,38058.206188631164,19029.10309431557,85.2013297335215,1.0503980762783287,success,E01001879,Hammersmith and Fulham 019A,0.08059360063383732,0.03805820618863116
3,3,769.8749970295697,6074.124670731827,3897.7174692110384,247.01132983737486,1.259293234286875,success,E01001880,Hammersmith and Fulham 017A,0.12674665713386044,0.006074124670731826
10,22,2014.6713242958563,18117.705082717282,9058.852541358641,91.57596928617528,1.0988088757788619,success,E01001881,Hammersmith and Fulham 017B,0.11119903514809266,0.018117705082717282
15,32,2452.3193601412195,30710.408375734845,15355.20418786742,76.6349800044131,1.0064192479943994,success,E01001882,Hammersmith and Fulham 017C,0.07985303647342136,0.030710408375734844
20,43,2561.2446598788374,19176.009500611675,9768.415082733072,56.72690630158822,1.0027055034947063,success,E01001883,Hammersmith and Fulham 017D,0.13356504958954776,0.019176009500611674
9,16,916.993040165695,11247.384847132093,5623.692423566045,57.31206501035593,1.0003736583120735,success,E01001884,Hammersmith and Fulham 017E,0.08152944463347975,0.011247384847132091
8,14,950.719886357264,16469.411583735226,8234.705791867615,67.90856331123317,1.1470036492505977,success,E01001885,Hammersmith and Fulham 015A,0.057726402763300357,0.016469411583735227
27,56,3381.0294663639133,35253.79180188081,17626.8959009404,60.375526185069866,1.0755896265542162,success,E01001886,Hammersmith and Fulham 016A,0.09590541310746419,0.03525379180188081
11,20,1307.6453810248504,12010.664774169598,6005.332387084799,65.38226905124252,1.007077667388092,success,E01001887,Hammersmith and Fulham 016B,0.10887368897657534,0.012010664774169599
14,29,2277.302617882403,23414.258110485905,12812.462570480096,83.0771700889597,1.1015402591508847,success,E01001888,Hammersmith and Fulham 018A,0.09726136130969401,0.023414258110485905
4,6,608.9039094384034,4176.6305966955315,3337.946917742171,121.65840865356529,1.2487856738648775,success,E01001889,Hammersmith and Fulham 014A,0.14578830838431253,0.004176630596695531
5,7,383.8691946694246,2945.9559172108234,2034.4904639013662,66.27544996327178,1.1172526086659689,success,E01001890,Hammersmith and Fulham 016C,0.130303780999162,0.0029459559172108235
16,30,1635.3047805718472,9323.528398976669,4774.306114905711,52.33698337903144,1.0170492766036476,success,E01001891,Hammersmith and Fulham 018B,0.17539548447681405,0.009323528398976669
11,20,1008.1920243511611,13945.05872832956,6972.52936416478,50.409601217558055,1.0032037290129043,success,E01001892,Hammersmith and Fulham 016D,0.07229743839679975,0.01394505872832956
8,14,1125.2935168466622,14504.736473031393,7252.3682365156965,80.37810834619016,1.0038371522053524,success,E01001893,Hammersmith and Fulham 013A,0.07758110731200919,0.014504736473031393
20,32,1939.5553514702951,12625.411903527542,8252.76296367233,57.62796886770825,1.05960121802341,success,E01001894,Hammersmith and Fulham 013B,0.15362313453934784,0.01262541190352754
14,24,2313.356503224929,26797.561137434564,14661.239758787848,97.35867140866907,1.0204512039555182,success,E01001895,Hammersmith and Fulham 009A,0.0863271284786178,0.026797561137434565
15,34,2331.6539562601115,27415.341937296726,15359.704548381835,72.57395422998346,1.0215502871976463,success,E01001896,Hammersmith and Fulham 009B,0.08504923854654,0.02741534193729673
15,36,2937.1313557278877,31068.417532924526,15534.20876646226,81.58698210355242,1.0005782597238047,success,E01001897,Hammersmith and Fulham 009C,0.09453752681852187,0.03106841753292453
36,55,4689.090757268366,16397.864345279235,11801.658527900669,82.31150397181689,1.023308111568406,success,E01001898,Hammersmith and Fulham 013C,0.28595740631421335,0.016397864345279234
6,7,680.9779766414584,5408.692651817293,3841.992809089382,96.74472771255185,1.0000322227212242,success,E01001899,Hammersmith and Fulham 013D,0.1259043581285125,0.005408692651817293
9,16,972.4734203609926,7259.995292895101,3889.115173002245,57.8828219561059,1.0021673465204286,success,E01001900,Hammersmith and Fulham 013E,0.13394959378454294,0.007259995292895101
13,30,2513.776482712353,30222.428444013232,15111.214222006613,83.79254942374509,1.0021611427197754,success,E01001901,Hammersmith and Fulham 019B,0.08317586018506423,0.03022242844401323
12,26,2539.287604906684,34932.9339102391,17466.46695511955,97.66490788102631,1.036520271538272,success,E01001902,Hammersmith and Fulham 019C,0.07269036180675337,0.0349329339102391
9,18,1475.0016689046706,13457.645437924932,6728.822718962466,81.94453716137059,1.001101468775476,success,E01001903,Hammersmith and Fulham 019D,0.10960324937287877,0.013457645437924931
6,12,1126.2911407730512,8143.534096825319,4071.7670484126593,93.85759506442093,1.1351367847076168,success,E01001904,Hammersmith and Fulham 022A,0.13830495794352055,0.00814353409682532
9,20,2405.5541852773526,27253.11878926679,13626.559394633396,120.27770926386764,1.0130318590262068,success,E01001905,Hammersmith and Fulham 022B,0.08826711555026656,0.02725311878926679
6,10,390.17318764542506,6299.219517756897,3149.6097588784487,39.01731876454251,1.0003767756297968,success,E01001906,Hammersmith and Fulham 022C,0.06193992550117743,0.006299219517756898
14,28,2185.2681709135013,32414.963342482748,16207.481671241367,78.0452918183393,1.0011002390029986,success,E01001907,Hammersmith and Fulham 022D,0.06741541391933364,0.03241496334248275
7,14,1151.1589526777132,25379.34861635061,12689.674308175307,82.22563947697952,1.0122359003816093,success,E01001908,Hammersmith and Fulham 015B,0.04535809685580664,0.02537934861635061
12,24,1947.1431346003667,22663.9656802252,11331.9828401126,81.13096394168194,1.0971278366271926,success,E01001909,Hammersmith and Fulham 015C,0.08591361115143636,0.0226639656802252
11,16,962.8474622274481,11849.078811181269,10745.088410205624,67.16446239629427,1.0522969591379985,success,E01001910,Hammersmith and Fulham 014B,0.081259267287417,0.011849078811181269
12,22,880.9505912596082,5593.715417365528,2796.857708682764,40.04320869361856,1.0198860066884996,success,E01001911,Hammersmith and Fulham 015D,0.157489347513948,0.005593715417365528
17,32,1926.980127981775,19989.64081453818,9994.820407269093,60.21812899943048,1.199872193429999,success,E01001912,Hammersmith and Fulham 015E,0.09639893712248745,0.019989640814538183
6,12,1145.3183388558155,10470.26336344857,5235.131681724286,95.4431949046513,1.1345400027462829,success,E01001913,Hammersmith and Fulham 014C,0.10938772971595857,0.01047026336344857
15,33,1691.381166905931,25851.51111796038,13019.819428984534,50.108522336109175,1.0172200446529596,success,E01001914,Hammersmith and Fulham 014D,0.06542678140508548,0.025851511117960385
10,24,3029.8391121217746,7358.00913045051,3679.0045652252566,126.24329633840732,1.0459743946953255,success,E01001915,Hammersmith and Fulham 024A,0.41177430720805125,0.00735800913045051
9,22,2428.293341134199,6806.103846072919,3403.05192303646,110.37697005155452,1.0508765641048807,success,E01001916,Hammersmith and Fulham 024B,0.3567817059587344,0.006806103846072918
10,18,866.0166356559487,8016.926914314998,4008.4634571574984,48.11203531421936,1.0002369904867416,success,E01001917,Hammersmith and Fulham 018C,0.10802351635632255,0.008016926914314998
7,16,2076.889364512328,19755.415416512813,9877.707708256406,129.8055852820205,1.0066500307907087,success,E01001918,Hammersmith and Fulham 018D,0.10513012866215579,0.019755415416512812
8,14,661.2540373806809,4580.830591310473,2290.415295655236,47.232431241477194,1.0393141766306853,success,E01001919,Hammersmith and Fulham 018E,0.14435243220629795,0.004580830591310473
10,20,1623.0461753692578,9912.3931603372,4956.196580168601,81.1523087684629,1.0651864486054996,success,E01001920,Hammersmith and Fulham 020A,0.16373908390393635,0.0099123931603372
15,29,1565.0082960216155,15444.721577742095,8094.685630409387,54.682113029193054,1.0000197857463269,success,E01001921,Hammersmith and Fulham 020B,0.10132965415686103,0.015444721577742095
26,60,3973.9190054250776,20416.38352605282,10208.191763026403,66.23198342375125,1.0891451493544166,success,E01001922,Hammersmith and Fulham 020C,0.19464363021756825,0.020416383526052823
23,46,2206.1779502502336,19770.64069698421,10149.803054732198,43.561624146727695,1.0136174575859345,success,E01001923,Hammersmith and Fulham 020D,0.11158859159211575,0.01977064069698421
14,26,2335.801330492444,24219.154209803724,12628.726000409928,81.19797726666384,1.0200653419799115,success,E01001924,Hammersmith and Fulham 020E,0.0964443807681331,0.024219154209803723
12,24,2276.82059094378,16075.47739795761,8155.857808291504,88.85691366579428,1.006830873764764,success,E01001925,Hammersmith and Fulham 025A,0.14163315555611744,0.01607547739795761
18,40,3169.138458782581,34978.79267962683,17489.39633981342,79.22846146956454,1.0281935574088987,success,E01001926,Hammersmith and Fulham 024C,0.09060171080828713,0.03497879267962683
8,14,1310.1965530220095,6556.813597596465,3278.406798798233,93.5854680730007,1.0047088129375639,success,E01001927,Hammersmith and Fulham 008C,0.1998221443266725,0.006556813597596464
17,30,2616.272696138401,13777.255780506464,7431.332489552706,74.27341271383526,1.0285195935076925,success,E01001928,Hammersmith and Fulham 011A,0.18989795484817693,0.013777255780506464
27,57,3893.7096551253103,45176.91945405003,22949.67680773081,65.93291386261616,1.0266361258566843,success,E01001929,Hammersmith and Fulham 009D,0.0861880292454568,0.04517691945405003
24,46,2897.8294318158146,11443.451237653453,6041.743215572309,61.19811565920235,1.0104356379617963,success,E01001930,Hammersmith and Fulham 008D,0.25323037356779365,0.011443451237653453
6,8,521.4641487199007,7650.5121738901735,5191.1360807973915,58.97189834559159,1.0035766024493498,success,E01001931,Hammersmith and Fulham 011B,0.06816068478389778,0.007650512173890173
18,32,2332.692538860008,12380.043816363312,7528.661878448377,78.80986911929125,1.0054952869273521,success,E01001932,Hammersmith and Fulham 011C,0.1884236092748536,0.01238004381636331
27,62,4386.078233270217,24648.54503122336,12832.781185815758,71.36017328827971,1.0834307489308153,success,E01001933,Hammersmith and Fulham 011D,0.17794471145108914,0.024648545031223355
3,4,367.7030193277998,2022.7667153069494,1011.3833576534747,91.92575483194994,1.0016794584257285,success,E01001934,Hammersmith and Fulham 025B,0.1817822176651754,0.0020227667153069496
7,18,1719.519803483959,16127.600457970428,8063.800228985214,95.52887797133106,1.0257324905751701,success,E01001935,Hammersmith and Fulham 023A,0.10661969261733258,0.016127600457970428
21,50,4385.712791354728,22427.08139092167,11213.54069546084,87.7142558270946,1.0044877582516232,success,E01001937,Hammersmith and Fulham 025C,0.19555432625887892,0.02242708139092167
7,12,1077.2415831561857,10414.037528936115,5207.018764468057,89.77013192968214,1.0015317205186005,success,E01001938,Hammersmith and Fulham 025D,0.10344130027983828,0.010414037528936115
9,16,1253.9952423996317,3884.0492750367284,1942.0246375183644,78.374702649977,1.0485167480995083,success,E01001939,Hammersmith and Fulham 023C,0.3228577068934775,0.0038840492750367283
19,31,1726.3835529103349,20460.032138144885,15499.56675938558,62.277510355821654,1.247646615536061,success,E01001940,Hammersmith and Fulham 005B,0.08437834023201424,0.020460032138144887
16,27,1436.324920295989,10043.58810029151,6305.883562958369,56.3624375044007,1.0189493418816604,success,E01001941,Hammersmith and Fulham 005C,0.14300914234568224,0.01004358810029151
9,18,1589.4742240742391,17275.493056005023,11717.111268984403,107.80616380837087,1.2907218232742281,success,E01001942,Hammersmith and Fulham 005D,0.09200745929053135,0.017275493056005023
38,71,6104.844083536747,13790.419309775625,8406.080404774839,80.89707390652343,1.084464655843532,success,E01001943,Hammersmith and Fulham 004A,0.4426873430316366,0.013790419309775625
6,10,1410.007280162671,21271.815196172367,10635.907598086183,141.0007280162671,1.5193295080000793,success,E01001944,Hammersmith and Fulham 004B,0.06628523551748355,0.021271815196172366
2,2,449.05357311421517,3909.4595175129093,1954.7297587564547,224.52678655710758,1.307097022197773,success,E01001945,Hammersmith and Fulham 004C,0.11486333880748066,0.00390945951751291
8,18,1831.4433461789042,14810.37771880866,7405.188859404331,101.74685256549469,1.0695637532539564,success,E01001946,Hammersmith and Fulham 004D,0.12365946236827137,0.01481037771880866
2,2,126.57642863268858,2302.801345525537,1151.4006727627686,63.288214316344295,1.0882899047850025,success,E01001947,Hammersmith and Fulham 021A,0.0549662822104187,0.002302801345525537
13,32,2825.6578661423414,24601.973828763363,12300.986914381683,88.30180831694818,1.1127704506841651,success,E01001948,Hammersmith and Fulham 021B,0.11485492529216203,0.024601973828763363
16,33,2445.740886006358,29675.7839528911,15517.08806602095,75.22627317370525,1.0049850493210246,success,E01001949,Hammersmith and Fulham 021C,0.08241537577874457,0.0296757839528911
14,28,2341.740227377063,21404.640285612706,10702.32014280635,83.6335795491808,1.055473432953567,success,E01001950,Hammersmith and Fulham 021D,0.1094033908596484,0.021404640285612706
4,6,712.0406213853253,6881.22441379879,3440.612206899395,118.67343689755421,1.0053342433429973,success,E01001951,Hammersmith and Fulham 021E,0.10347586106296484,0.0068812244137987895
21,39,2258.4252291455587,23880.524225045887,13363.635348485008,57.44652942003668,1.0100615612210027,success,E01001952,Hammersmith and Fulham 024D,0.09457184473265971,0.02388052422504589
14,28,1619.3901535359805,18195.981475186865,9097.99073759343,57.83536262628501,1.026346346448581,success,E01001953,Hammersmith and Fulham 021F,0.08899713135805719,0.018195981475186862
3,4,399.5538788332717,4646.904803771056,2323.452401885528,99.88846970831793,1.000000002567726,success,E01001954,Hammersmith and Fulham 003A,0.0859827983799078,0.004646904803771056
19,40,3841.2423328860805,17570.90430474698,8785.452152373487,96.031058322152,1.0733930452577922,success,E01001955,Hammersmith and Fulham 002A,0.21861380986796028,0.017570904304746976
12,22,1608.5154784723034,12035.810690039096,6017.905345019549,73.11433993055925,1.0008197553048295,success,E01001956,Hammersmith and Fulham 003B,0.13364413248901627,0.012035810690039096
4,6,1329.5892566785974,17694.839425396327,8847.419712698163,221.5982094464329,1.0251872139088425,success,E01001957,Hammersmith and Fulham 002B,0.07513994474402061,0.017694839425396326
4,6,209.01080643035164,4567.0419031900165,2283.5209515950087,34.83513440505861,1.0000383331871923,success,E01001958,Hammersmith and Fulham 002C,0.045765029281724004,0.004567041903190017
26,56,4103.973760019673,21135.611296730807,10567.805648365404,73.28524571463701,1.0362101951839713,success,E01001959,Hammersmith and Fulham 003C,0.19417341199184826,0.021135611296730805
11,24,2028.9421060974707,24484.781993830293,12242.390996915146,84.53925442072794,1.0044747637769176,success,E01001960,Hammersmith and Fulham 003D,0.08286543480798507,0.02448478199383029
2,2,72.70592487590059,1041.606602023458,520.803301011729,36.352962437950296,1.0000103048464233,success,E01001961,Hammersmith and Fulham 002D,0.06980171279123977,0.0010416066020234578
10,15,714.1442894693695,9764.434694164174,6019.712745370949,48.91838614092422,1.0225841413305106,success,E01002694,Islington 019A,0.07313728974972672,0.009764434694164175
14,22,1291.870777848578,10950.918450884807,7448.55480400275,62.76427427168589,1.0487415543856538,success,E01002695,Islington 021A,0.11796917159438787,0.010950918450884807
7,14,1047.4128504054206,7087.224678285523,3543.6123391427614,74.81520360038719,1.0959226874666321,success,E01002696,Islington 020A,0.14778885924339022,0.007087224678285523
15,27,1592.1043309034783,14472.317059041634,9091.47586216499,62.509764484353376,1.0042465570190393,success,E01002697,Islington 019B,0.11001032691643563,0.014472317059041633
11,19,1318.270377195464,12101.688085306463,6112.848716926518,66.588952937779,1.0007429127587073,success,E01002698,Islington 017A,0.10893276771825508,0.012101688085306464
13,24,1531.3128545124518,16800.611336776554,9627.719197576727,67.50235210701027,1.0376113053883076,success,E01002699,Islington 017B,0.09114625794362653,0.01680061133677655
26,49,3219.1758300078177,17855.639786486212,10669.352368975022,66.3299000488692,1.0767416631236038,success,E01002700,Islington 017C,0.18028902176018388,0.017855639786486213
9,10,643.667035024936,7743.116977963668,5513.600933829456,57.29157869319123,1.0016284084949865,success,E01002701,Islington 023A,0.08312763927714953,0.007743116977963669
21,47,3063.366304534512,26317.410764430242,13581.821137273544,63.23736570980885,1.0136855392680877,success,E01002702,Islington 023B,0.11640074823298568,0.02631741076443024
14,22,1681.8656756658472,19584.317138978015,11621.663046511061,76.77287445151018,1.0158353881152733,success,E01002703,Islington 023C,0.0858781883346081,0.019584317138978014
75,143,8207.06211214546,24644.0093230949,16287.974910279789,58.32577241794071,1.0162816819657967,success,E01002704,Islington 023D,0.3330246310390043,0.024644009323094896
24,44,2479.2448986673753,18027.294169275272,10870.805009254986,59.801293772723,1.0006259888447335,success,E01002706,Islington 023E,0.13752728919755822,0.01802729416927527
39,63,2929.18947889537,24783.93661411985,17126.568261114975,46.0039210267607,1.0072157137034607,success,E01002707,Islington 022B,0.1181890320533889,0.02478393661411985
16,31,3098.3143648024234,9230.297969043697,4906.1826892877,102.92799020102997,1.2503806016998866,success,E01002708,Islington 015A,0.3356678598235354,0.009230297969043696
9,16,1051.9929956390613,12937.147608748483,7401.662547630444,66.87458293378826,1.222620678088835,success,E01002709,Islington 019C,0.08131568313618626,0.012937147608748482
19,38,2682.9786726075304,18958.01587749416,9479.007938747081,70.6047019107245,1.323561979512934,success,E01002710,Islington 019D,0.14152212393664068,0.01895801587749416
35,56,3855.912699948486,25533.436768784984,19534.05007210851,65.55377426299536,1.0362311980457024,success,E01002711,Islington 021B,0.15101424594210514,0.025533436768784987
7,12,865.079602507788,7402.22170489338,3701.1108524466895,72.08996687564898,1.0001527789562463,success,E01002712,Islington 015B,0.11686756179376667,0.00740222170489338
15,30,1921.0213780448569,13791.780693365597,6895.890346682799,64.03404593482857,1.1396519996044572,success,E01002713,Islington 015C,0.13928740753316543,0.0137917806933656
14,31,2559.7931898795878,22569.25852676175,11402.982329767152,80.83250851330506,1.0418344567412534,success,E01002714,Islington 017D,0.11341946333080834,0.02256925852676175
3,4,362.0573583242818,6272.861031041303,3136.430515520651,90.51433958107043,1.00002021734551,success,E01002715,Islington 019E,0.057718058240512266,0.006272861031041304
21,45,2873.55419961305,22087.152410338953,11166.484184838047,63.16380500720406,1.131641229449328,success,E01002716,Islington 014A,0.13010070950875247,0.022087152410338953
5,10,1668.628567982669,13637.155460692353,6818.5777303461755,166.86285679826688,1.315138629678097,success,E01002717,Islington 016A,0.12235898995155646,0.013637155460692354
8,14,725.1082120582371,7278.766582113823,3639.3832910569104,51.79344371844549,1.0000228146368264,success,E01002718,Islington 014B,0.09961965449476727,0.007278766582113823
7,10,867.8443913156746,5825.395974470175,3044.846475900162,75.60152557605284,1.0071660254509518,success,E01002719,Islington 016B,0.1489760344393766,0.005825395974470175
20,40,2434.105473023053,24181.59808303523,13129.605321292673,62.934207954822284,1.1053073130703448,success,E01002720,Islington 016C,0.10065941318951607,0.02418159808303523
9,18,2138.884393542623,17642.435669019855,8821.21783450993,118.82691075236797,1.0295712037934432,success,E01002721,Islington 014C,0.12123521001686334,0.017642435669019855
10,18,1838.2251170018478,21564.92767521144,10782.463837605721,102.12361761121377,1.0208539346916374,success,E01002722,Islington 018A,0.085241422771608,0.02156492767521144
13,24,1413.8899000676497,13676.780110663052,7280.232193254734,57.894006567800794,1.0114631910524379,success,E01002723,Islington 022C,0.10337885735000708,0.013676780110663053
50,97,6243.052099414981,23867.607955111012,14707.75345737799,66.32945231740254,1.042557145683221,success,E01002724,Islington 022D,0.26157007904422586,0.02386760795511101
8,14,560.9128442243948,8868.393689693634,4434.196844846817,40.065203158885346,1.0287479637646861,success,E01002725,Islington 022E,0.06324852773239614,0.008868393689693634
26,51,3432.7145966417074,20715.189155002914,11758.63112044738,67.19045188109838,1.0870640116481023,success,E01002726,Islington 022F,0.16571002904951387,0.020715189155002915
4,6,814.0490954347915,7100.7138113019555,3550.3569056509773,135.6748492391319,1.1862897585801138,success,E01002727,Islington 021C,0.11464327630541853,0.007100713811301956
25,36,1923.189724045553,21054.68914194345,15087.403298491337,51.0415708183052,1.0197647637443488,success,E01002728,Islington 021D,0.09134258459386749,0.02105468914194345
26,51,3217.5751312467,24264.33057402046,12505.495815195332,61.41826353057714,1.1036060361489277,success,E01002729,Islington 021E,0.13260514735534146,0.024264330574020457
21,36,2458.2152763119743,17671.81554480623,9758.698157099523,67.87356065899509,1.0115605697216263,success,E01002730,Islington 007A,0.1391037197100242,0.017671815544806232
23,32,1631.9786801409027,9289.944480571023,6829.4174029912565,49.988922712682296,1.0076418143149164,success,E01002731,Islington 007B,0.17567152134805766,0.009289944480571022
21,35,2856.2784733607677,21429.865832763764,14374.664176368016,79.8302630721895,1.119476130035825,success,E01002732,Islington 005A,0.133284944275939,0.021429865832763764
2,2,532.0544892740489,5967.377742846498,2983.688871423249,266.02724463702447,1.002360148344451,success,E01002733,Islington 007C,0.08916051776877354,0.005967377742846498
21,33,1746.3319372092521,14755.474843785494,9227.294003823661,45.502653488204885,1.0451355290972064,success,E01002734,Islington 005B,0.11835145637110743,0.014755474843785494
11,24,2474.139659228288,23077.373983094516,12764.400558763444,105.26764197643298,1.0280539172574983,success,E01002735,Islington 003A,0.10721062374951047,0.023077373983094517
12,22,1310.5876401664302,17475.083452221574,8737.541726110787,59.57216546211046,1.0004335655064795,success,E01002736,Islington 005C,0.07499750394610091,0.01747508345222157
7,12,698.050313597642,9252.853663679307,4910.4659065664355,52.92193229678751,1.1103426746565352,success,E01002737,Islington 005D,0.07544162471062674,0.009252853663679308
13,26,3097.8779648369023,12072.500414557073,6122.148100472024,112.21292220607127,1.1985810221240023,success,E01002738,Islington 009A,0.25660615932565783,0.012072500414557073
18,31,2564.9402977468285,21394.011317453824,13424.590743845694,84.70957318188552,1.0726086697098731,success,E01002739,Islington 013A,0.11989057403434575,0.021394011317453825
11,21,3294.5684611785246,15120.43498454646,7614.386180605037,150.8260875701341,1.1886720553972594,success,E01002740,Islington 013B,0.21788847110190102,0.01512043498454646
16,33,2611.478986830864,24619.123019147115,12609.077791706355,74.3061527838145,1.0264749279585599,success,E01002741,Islington 009B,0.10607522391434615,0.024619123019147118
10,20,1884.1915342766908,17409.305153829857,8704.652576914928,94.20957671383454,1.0032510271777095,success,E01002742,Islington 006A,0.10822899119912258,0.017409305153829855
3,6,616.2368123212777,6434.989160149231,3217.4945800746154,102.70613538687962,1.1505215994002944,success,E01002743,Islington 009C,0.09576345771295547,0.006434989160149231
21,44,2990.160889973723,30604.911958121815,15302.455979060906,67.95820204485733,1.0002614711611826,success,E01002744,Islington 009D,0.09770199287177513,0.030604911958121813
4,6,1204.8040401065177,10974.42115751215,5487.210578756075,200.8006733510863,1.1516408648213596,success,E01002745,Islington 013C,0.1097829236562342,0.01097442115751215
4,8,1190.6003935259414,11431.584279158455,5715.792139579227,148.82504919074267,1.1857662039094188,success,E01002747,Islington 006B,0.10415007792897,0.011431584279158455
11,17,2001.6126176303376,13845.326015532468,7471.250755351356,108.011539523263,1.0110504271324967,success,E01002748,Islington 006C,0.14456955476417208,0.01384532601553247
14,30,2456.334333955012,29444.492852496765,14722.246426248386,81.87781113183375,1.0009476854701231,success,E01002749,Islington 006D,0.08342253834223283,0.029444492852496767
11,19,1200.5010345175806,15788.262667099887,8941.651011102116,56.6584468235597,1.0238907133126827,success,E01002751,Islington 005E,0.07603756409622099,0.015788262667099887
8,16,1042.9195213495934,11697.805811182765,5848.902905591383,65.1824700843496,1.0088520629466073,success,E01002752,Islington 009E,0.08915514056085565,0.011697805811182764
17,36,2355.7294415498445,28911.602211273665,14583.726808217509,62.54148213320935,1.0845961162211026,success,E01002753,Islington 002A,0.08148041828796543,0.028911602211273667
17,31,2267.533494957338,18507.68583990668,10744.533275312919,69.28441371303275,1.0506615498718501,success,E01002754,Islington 002B,0.122518477705518,0.018507685839906682
13,26,994.1591071471737,9878.127312783785,4939.063656391892,38.236888736429755,1.0266778570314468,success,E01002755,Islington 001A,0.10064246751108198,0.009878127312783785
18,38,2955.8379584940194,25668.177615502893,12834.088807751448,77.78520943405316,1.012871432680933,success,E01002756,Islington 001B,0.11515573885965213,0.025668177615502892
9,16,1359.715132032941,15415.993398196877,7707.9966990984385,84.98219575205881,1.0004342805738327,success,E01002757,Islington 002C,0.08820159018697941,0.015415993398196876
11,19,1539.745449178064,12999.84413752714,6551.739457833037,77.60101511738387,1.0057913335009874,success,E01002758,Islington 001C,0.11844337769660045,0.012999844137527139
15,30,2084.7398952258127,19304.51292812401,9652.256464062006,69.49132984086042,1.1251810009945205,success,E01002759,Islington 002D,0.10799235924718072,0.01930451292812401
9,14,812.6157607127352,8914.825266417578,5224.262611710934,59.5260985143874,1.049633797934373,success,E01002760,Islington 002E,0.09115330210384312,0.008914825266417578
16,20,2437.3698371772907,14951.361014519936,10997.239816039422,112.04807957695594,1.0580182068719157,success,E01002762,Islington 011C,0.16301993074812732,0.014951361014519937
10,9,712.7075444208007,7270.48044002851,7270.480440028509,79.18972715786673,1.0005905739939007,success,E01002763,Islington 007D,0.09802757194653919,0.00727048044002851
20,38,3901.0665152099887,29932.298206887463,15461.962593327004,100.7576232792878,1.0456665323516878,success,E01002764,Islington 010A,0.1303296689163797,0.02993229820688746
20,37,3094.033295539433,17795.4655096443,9137.825351486337,79.43803400647363,1.0613753301479718,success,E01002765,Islington 015D,0.17386638713455477,0.0177954655096443
20,33,2238.878138672373,15917.162023651834,11843.861935653302,72.43197359195392,1.1673754423826355,success,E01002766,Islington 015E,0.14065812331027042,0.015917162023651833
