lsoa_code,image_id,captured_at,lon,lat,sequence_id,gvi,processing_time
E01000879,3926535300745565,1439113820396,-0.17769294983193,51.554605624744,,24.432373046875,2025-08-09T20:36:01.941390
E01000879,470407224077430,1439021561123,-0.177247,51.554245,,40.75927734375,2025-08-09T20:36:01.945405
E01000879,325637905568909,1446981727245,-0.176075,51.554897,,55.06591796875,2025-08-09T20:36:02.097619
E01000879,166429868816692,1460368064985,-0.17823332306021,51.557004528068,,0.018310546875,2025-08-09T20:36:02.378822
E01000879,306768224140164,1439748977543,-0.17873558013081,51.552919054252,,24.896240234375,2025-08-09T20:36:02.558728
E01000879,755637175122124,1446994814551,-0.18196731955989,51.555365582237,,23.834228515625,2025-08-09T20:36:02.563732
E01000879,4002476836536298,1439749004382,-0.17875355964299,51.552638143253,,20.404052734375,2025-08-09T20:36:02.659716
E01000879,219310526220888,1437723090190,-0.175992,51.550694,,35.528564453125,2025-08-09T20:36:02.666711
E01000879,316383189921094,1439021537099,-0.17868083377973,51.555861896267,,4.473876953125,2025-08-09T20:36:02.761694
E01000879,333617538120489,1446981837225,-0.18039486171336,51.550968451451,,15.17333984375,2025-08-09T20:36:02.939762
E01000879,746176086053657,1522672676083,-0.18253251378681,51.550235602207,,0.0,2025-08-09T20:36:02.941760
E01000879,1420462904954906,1446994820563,-0.181368,51.555514,,46.97265625,2025-08-09T20:36:03.309232
E01000879,2942956586031780,1439021567125,-0.176676,51.553833,,34.112548828125,2025-08-09T20:36:03.353534
E01000879,316895526475656,1446981821221,-0.18046709889932,51.551963692819,,19.95849609375,2025-08-09T20:36:03.412554
E01000879,2945169655739815,1437851156872,-0.175971,51.551453,,88.51318359375,2025-08-09T20:36:03.828022
E01000879,298282681751698,1439021571147,-0.176256,51.55344,,70.361328125,2025-08-09T20:36:03.844613
E01000879,943208589824697,1439113860404,-0.176207,51.555623,,5.16357421875,2025-08-09T20:36:03.853619
E01000879,459992305259039,1439021501131,-0.17907411765958,51.556677075921,,0.006103515625,2025-08-09T20:36:03.857737
E01000879,800924437282363,1439748910392,-0.17906210708964,51.553692023395,,22.65625,2025-08-09T20:36:04.039205
E01000879,301605161480551,1446994828553,-0.181057,51.555514,,49.52392578125,2025-08-09T20:36:04.060136
E01000879,779988235999831,1446994882576,-0.1784856274752,51.555459279408,,32.012939453125,2025-08-09T20:36:04.126180
E01000879,889750064909561,1460368056924,-0.17818982754424,51.557344136569,,0.0,2025-08-09T20:36:04.217953
E01000879,258303669367748,1446994792548,-0.18264980579725,51.554546011951,,15.7470703125,2025-08-09T20:36:04.430578
