lsoa_code,image_id,captured_at,lon,lat,sequence_id,gvi,processing_time
E01001608,1028993699429117,1751311069666,0.066148350989506,51.457146867985,,18.426513671875,2025-08-09T20:39:46.538505
E01001608,698466722895693,1749978396000,0.06582083445955,51.453610191158,,9.393310546875,2025-08-09T20:39:46.602544
E01001608,1256646065948196,1749978449000,0.064656836346652,51.453490969006,,9.65576171875,2025-08-09T20:39:46.728642
E01001608,986298362109637,1608819975000,0.068790371455799,51.452139759557,,21.124267578125,2025-08-09T20:39:46.819979
E01001608,2997742950467330,1638093173784,0.062890212306406,51.456672700993,,6.683349609375,2025-08-09T20:39:46.902449
E01001608,378698150136705,1567704293000,0.064418922249604,51.457703705666,,8.349609375,2025-08-09T20:39:46.957979
E01001608,1263879971890630,1751311072800,0.065441572217416,51.457021985617,,15.435791015625,2025-08-09T20:39:47.321633
E01001608,335279724831312,1492020146253,0.059576625648253,51.450824040899,,6.787109375,2025-08-09T20:39:47.467117
E01001608,713684964749595,1751311057166,0.069681253881229,51.457662948538,,7.16552734375,2025-08-09T20:39:47.477634
E01001608,1635345889994716,1615128354780,0.073065274882812,51.458134993465,,4.486083984375,2025-08-09T20:39:47.554886
E01001608,398996467752528,1615656901967,0.067073033055005,51.457305177038,,2.9541015625,2025-08-09T20:39:47.750378
E01001608,1848984201950235,1567704367000,0.065443828486723,51.455163459335,,37.109375,2025-08-09T20:39:47.788906
E01001608,1036190856912735,1608819878000,0.060667642487202,51.454799535881,,1.177978515625,2025-08-09T20:39:47.885419
E01001608,1777649199854882,1751311090333,0.06129017562873,51.456402516963,,7.696533203125,2025-08-09T20:39:47.894419
E01001608,727840949700221,1749988165000,0.066681930920309,51.451559223301,,27.57568359375,2025-08-09T20:39:48.006905
E01001608,668681046330742,1749978372000,0.06631753653663,51.452693800239,,18.408203125,2025-08-09T20:39:48.109462
E01001608,1225445202712817,1749988275000,0.06399064706931,51.45081133673,,7.11669921875,2025-08-09T20:39:48.318230
E01001608,1528583388112446,1751311058000,0.069417569597788,51.45762449415,,8.172607421875,2025-08-09T20:39:48.423858
E01001608,4016675875248261,1751311103266,0.058877801056464,51.455932099541,,10.53466796875,2025-08-09T20:39:48.470360
E01001608,3871411932908018,1492020135276,0.05804407075133,51.450760294869,,0.018310546875,2025-08-09T20:39:48.652988
E01001608,178121258679197,1696697401137,0.07111319735944,51.457803144384,,6.87255859375,2025-08-09T20:39:48.686407
E01001608,4076248435729231,1608819871000,0.060274959980263,51.45536162425,,2.3681640625,2025-08-09T20:39:48.851512
E01001608,133525349133159,1641727286826,0.060269533909589,51.456310152304,,2.7587890625,2025-08-09T20:39:48.868510
E01001608,226681272130723,1608819906000,0.062220226637986,51.452165113993,,8.612060546875,2025-08-09T20:39:48.981570
E01001608,1346292189070801,1591461559315,0.072096713209466,51.458035193034,,16.082763671875,2025-08-09T20:39:49.089540
E01001608,155541043246146,1608819968000,0.067018882526498,51.451780468674,,8.36181640625,2025-08-09T20:39:49.364504
E01001608,506945397320289,1567704265000,0.062899129620497,51.457519217237,,6.060791015625,2025-08-09T20:39:49.464208
E01001608,1105774206576095,1608819843000,0.059153536022644,51.457626446704,,0.604248046875,2025-08-09T20:39:49.545783
E01001608,147333240740125,1615656909003,0.064871491366037,51.45692788714,,1.904296875,2025-08-09T20:39:49.698882
E01001608,968395617235861,1608819922000,0.062632213520289,51.45113240283,,1.934814453125,2025-08-09T20:39:49.790501
E01001608,158201692927318,1608819907000,0.062274747006075,51.452031486583,,1.702880859375,2025-08-09T20:39:49.810011
E01001608,518040005998999,1608819990000,0.071937799760535,51.452016145195,,24.89013671875,2025-08-09T20:39:49.873515
E01001608,375839587124459,1608819887000,0.061216012911001,51.454045476028,,0.299072265625,2025-08-09T20:39:50.062449
E01001608,3378903485582863,1749978349000,0.066524780977382,51.451563155264,,21.759033203125,2025-08-09T20:39:50.285262
E01001608,383137042960130,1591461602590,0.058642540289594,51.456147423745,,12.799072265625,2025-08-09T20:39:50.395384
E01001608,1205818796555608,1567704221000,0.059627194527221,51.457107732583,,2.838134765625,2025-08-09T20:39:50.403888
E01001608,695543563448130,1749988159000,0.066453242947199,51.451636692894,,19.635009765625,2025-08-09T20:39:50.536412
E01001608,171248884811299,1608819899000,0.061916386053905,51.45299438513,,7.40966796875,2025-08-09T20:39:50.574917
E01001608,150124153794546,1567704351000,0.0652894832105,51.455548063037,,34.930419921875,2025-08-09T20:39:51.011837
E01001608,2340154369505444,1696697444532,0.062018523289294,51.456109163341,,7.18994140625,2025-08-09T20:39:51.225484
E01001608,466482221286644,1615656885946,0.072491609916178,51.457569867363,,9.295654296875,2025-08-09T20:39:51.228493
E01001608,1787316345217815,1751311071000,0.065882291067861,51.457110127326,,10.3271484375,2025-08-09T20:39:51.296036
E01001608,978735799395743,1641727298822,0.063623252396514,51.456782809646,,15.0390625,2025-08-09T20:39:51.357563
E01001608,250154066860409,1617905598000,0.062370757905617,51.456559738215,,4.022216796875,2025-08-09T20:39:51.411621
E01001608,1893034661476086,1751311083000,0.062996016457461,51.456574107842,,11.077880859375,2025-08-09T20:39:51.862559
E01001608,1209431550489707,1749978460000,0.06466632388995,51.453486166462,,11.907958984375,2025-08-09T20:39:51.895086
E01001608,4112970698760556,1615131507801,0.063415287293651,51.456757396163,,14.569091796875,2025-08-09T20:39:51.905601
E01001608,887657611728001,1638093182831,0.065654112300439,51.45721935005,,11.480712890625,2025-08-09T20:39:51.994311
E01001608,2950259728627830,1610893208000,0.0617096084374,51.45640074721,,3.973388671875,2025-08-09T20:39:52.094622
E01001608,372682110790243,1615640466524,0.065103681347796,51.457041211828,,11.224365234375,2025-08-09T20:39:52.253612
E01001608,2210089006023329,1696697432400,0.063069278258661,51.456592786198,,7.84912109375,2025-08-09T20:39:52.519797
E01001608,617028397530062,1751311065166,0.067312521976408,51.457326189151,,9.283447265625,2025-08-09T20:39:52.583823
E01001608,1802593916588310,1617905580000,0.067694137918989,51.457238650884,,10.418701171875,2025-08-09T20:39:52.728281
E01001608,1158123599334398,1749988248000,0.064108568755394,51.450843154007,,6.5673828125,2025-08-09T20:39:52.807242
E01001608,2984108825211793,1615051686499,0.068294914082432,51.457512298381,,12.347412109375,2025-08-09T20:39:52.877881
E01001608,2203857863400344,1749978335000,0.064589604937298,51.451090855844,,8.26416015625,2025-08-09T20:39:52.951916
E01001608,1242710174307642,1749978373000,0.066290867617605,51.452758450085,,10.21728515625,2025-08-09T20:39:53.099243
E01001608,1072375650678559,1703595262000,0.069161701143269,51.457682099192,,11.95068359375,2025-08-09T20:39:53.237890
E01001608,4081563848786389,1751311064666,0.067551149417395,51.457350623361,,10.601806640625,2025-08-09T20:39:53.450014
E01001608,1164784020661157,1618418121000,0.072604312734548,51.458079572363,,6.9580078125,2025-08-09T20:39:53.562287
E01001608,1280354579306750,1703595240500,0.062326894356478,51.456594663254,,12.078857421875,2025-08-09T20:39:53.701983
E01001608,1039351611511973,1751311046000,0.072766187446339,51.458087960661,,8.685302734375,2025-08-09T20:39:53.711217
E01001608,1185410268570720,1615656892988,0.069883293250135,51.457521324022,,10.26611328125,2025-08-09T20:39:53.802249
E01001608,986864448582123,1641727285824,0.060043888538394,51.456311659348,,2.838134765625,2025-08-09T20:39:53.848283
E01001608,2122448854890084,1751311085800,0.062441491461758,51.456489971725,,9.4482421875,2025-08-09T20:39:54.104679
E01001608,317253246970952,1641727322859,0.069801163841968,51.457749571206,,11.51123046875,2025-08-09T20:39:54.286949
E01001608,445774677226913,1641727306823,0.065831068619248,51.457215174269,,8.819580078125,2025-08-09T20:39:54.343986
E01001608,711582434925180,1751311063666,0.067718097058979,51.457382758969,,11.8896484375,2025-08-09T20:39:54.438516
E01001608,486975782548505,1567704411000,0.066271173959377,51.453039338125,,6.38427734375,2025-08-09T20:39:54.540055
E01001608,214311790529537,1615656898000,0.068516174336985,51.457543350346,,6.2255859375,2025-08-09T20:39:54.646903
E01001608,1268470761608964,1751311070833,0.065879369070384,51.457102404473,,11.749267578125,2025-08-09T20:39:54.821029
E01001608,192740402704041,1617905601000,0.061540196270311,51.456367306565,,3.387451171875,2025-08-09T20:39:54.824536
E01001608,285262280300925,1641727309859,0.066582810661621,51.457331191867,,12.689208984375,2025-08-09T20:39:54.949087
E01001608,1441666103747357,1751311050000,0.071645283257859,51.457928760589,,10.235595703125,2025-08-09T20:39:55.113184
E01001608,487118675864570,1608819967000,0.066680196544842,51.451688744163,,15.07568359375,2025-08-09T20:39:55.190215
E01001608,851185336417102,1696697417785,0.066756296953736,51.457208730349,,6.243896484375,2025-08-09T20:39:55.410368
E01001608,923620251544420,1615656917988,0.062230169508874,51.45658262754,,1.0986328125,2025-08-09T20:39:55.486411
E01001608,954383490084725,1751311103100,0.058921678782414,51.455940236085,,9.906005859375,2025-08-09T20:39:55.599699
E01001608,2909695042693421,1608819879000,0.060720484954443,51.454721035229,,1.33056640625,2025-08-09T20:39:55.691954
E01001608,1019687825998220,1703595259500,0.068563550203858,51.45760551458,,11.26708984375,2025-08-09T20:39:55.787058
