lsoa_code,image_id,captured_at,lon,lat,sequence_id,gvi,processing_time
E01003202,1154350531695970,1605193443000,0.0047533447030961,51.458642051835,,0.0,2025-08-09T20:44:51.544735
E01003202,470983367297277,1605187254000,0.0098677,51.4619013,,22.784423828125,2025-08-09T20:44:51.793317
E01003202,3071285753141209,1605187239000,0.0095756934259555,51.463315021297,,29.47998046875,2025-08-09T20:44:51.817323
E01003202,794049087912611,1605187206000,0.0091263589026083,51.465176941336,,0.030517578125,2025-08-09T20:44:51.967007
E01003202,1494628290883330,1605187284000,0.0104354,51.4585633,,16.827392578125,2025-08-09T20:44:51.969016
E01003202,471947357250260,1605187261000,0.0098251,51.461068799972,,24.57275390625,2025-08-09T20:44:51.978014
E01003202,1220806635018921,1605193431000,0.0072317430302468,51.458430897954,,5.6640625,2025-08-09T20:44:52.414362
E01003202,1216437935457070,1605187290000,0.010800324216249,51.457934775696,,10.3759765625,2025-08-09T20:44:52.457893
E01003202,759906121353195,1605187275000,0.009982,51.4595387,,22.015380859375,2025-08-09T20:44:52.634178
E01003202,2767150623576239,1605187219000,0.0092059005154218,51.464554568089,,10.052490234375,2025-08-09T20:44:52.710715
E01003202,443360890353159,1605193429000,0.0076022859142155,51.458290332614,,11.46240234375,2025-08-09T20:44:52.825359
E01003202,162792405778512,1605187245000,0.0097551104976354,51.462812665544,,22.039794921875,2025-08-09T20:44:52.826877
E01003202,748830095805766,1605187197000,0.0091479882147109,51.465753934888,,0.042724609375,2025-08-09T20:44:53.066688
E01003202,469267810828682,1605193413000,0.0097594735205764,51.456679980106,,0.701904296875,2025-08-09T20:44:53.176264
E01003202,1115668172242466,1569754560674,0.0081333784335982,51.465694956073,,2.777099609375,2025-08-09T20:44:53.411539
E01003202,472428780496801,1605187296000,0.011167156074729,51.457368474794,,2.825927734375,2025-08-09T20:44:53.507371
E01003202,532640131439271,1605193430000,0.0074115470959221,51.458368623633,,6.43310546875,2025-08-09T20:44:53.593371
E01003202,386635626108786,1527946066164,0.0088633333333333,51.4644755,,6.0791015625,2025-08-09T20:44:53.693753
E01003202,2782079022031336,1605193420000,0.0087956386574754,51.457281067974,,2.801513671875,2025-08-09T20:44:53.777338
E01003202,973034953238149,1605187236000,0.0094871240519121,51.463528906426,,19.2138671875,2025-08-09T20:44:53.936510
E01003202,475021377107244,1605193439000,0.0056196608458651,51.458664256912,,0.03662109375,2025-08-09T20:44:54.035079
E01003202,842598640018866,1605193441000,0.0051774861557798,51.458660650722,,0.81787109375,2025-08-09T20:44:54.187356
E01003202,202259488401113,1605187285000,0.010462138895093,51.458517990346,,9.70458984375,2025-08-09T20:44:54.216366
E01003202,277233040789916,1605187256000,0.0098584,51.461673099972,,20.977783203125,2025-08-09T20:44:54.441578
E01003202,497318091389593,1605187203000,0.0091780457728693,51.465333193016,,0.03662109375,2025-08-09T20:44:54.512125
E01003202,526199441852956,1605187279000,0.0101558,51.459083599972,,26.33056640625,2025-08-09T20:44:54.613708
E01003202,472412337174226,1605187259000,0.0098325,51.4613085,,29.449462890625,2025-08-09T20:44:54.735039
E01003202,1543711989363924,1605187266000,0.0098556,51.460463099972,,22.96142578125,2025-08-09T20:44:54.892675
E01003202,941716716627934,1605187211000,0.0090724027643074,51.46502222055,,0.62255859375,2025-08-09T20:44:54.986201
E01003202,475611483728415,1605193438000,0.0058488354043495,51.458665147941,,0.0,2025-08-09T20:44:55.151222
E01003202,485956822822759,1605187243000,0.0096899819138004,51.462991347799,,20.2880859375,2025-08-09T20:44:55.227811
E01003202,476649963539830,1605187293000,0.010987784673492,51.457619053787,,8.59375,2025-08-09T20:44:55.382498
E01003202,749084535770396,1605187200000,0.0091766793083593,51.465544220081,,0.103759765625,2025-08-09T20:44:55.409853
E01003202,220346266219006,1605187224000,0.0092972,51.464213,,24.23095703125,2025-08-09T20:44:55.507025
E01003202,1821367698043801,1605187281000,0.0102724,51.458870599972,,28.25927734375,2025-08-09T20:44:55.624361
E01003202,1790616067783182,1605187204000,0.0091622759966048,51.46527381794,,0.06103515625,2025-08-09T20:44:55.689882
E01003202,249231413662944,1605187247000,0.0098223,51.462605099972,,29.571533203125,2025-08-09T20:44:56.046100
E01003202,300362568252296,1605187248000,0.0098481,51.462506799972,,27.1240234375,2025-08-09T20:44:56.056093
E01003202,802758733953291,1605187287000,0.010602135590658,51.458280112377,,23.577880859375,2025-08-09T20:44:56.182320
E01003202,4261713340559467,1605187226000,0.0093304,51.4640758,,25.921630859375,2025-08-09T20:44:56.291674
E01003202,320302699532268,1605187288000,0.010664128890748,51.458160361672,,18.218994140625,2025-08-09T20:44:56.416244
E01003202,4337563849587727,1605193427000,0.0079797262835929,51.458121314612,,22.857666015625,2025-08-09T20:44:56.509558
E01003202,2848843372044568,1605187276000,0.0100136,51.4594109,,25.738525390625,2025-08-09T20:44:56.716720
E01003202,1762496283923929,1605187258000,0.0098427,51.461428099972,,19.879150390625,2025-08-09T20:44:56.804866
E01003202,216364426690758,1605187225000,0.0093168,51.4641378,,26.91650390625,2025-08-09T20:44:56.942379
E01003202,472054314045080,1605187233000,0.009439,51.463673999972,,30.79833984375,2025-08-09T20:44:57.010920
E01003202,307288644394294,1605187263000,0.0098383,51.460821799972,,39.29443359375,2025-08-09T20:44:57.202706
E01003202,571841314206197,1605187213000,0.0090662547200939,51.464984714741,,1.837158203125,2025-08-09T20:44:57.360235
E01003202,3912649088820931,1605187229000,0.0093741,51.4638889,,27.996826171875,2025-08-09T20:44:57.467780
E01003202,300857901571836,1605193417000,0.0092169998259767,51.456991428405,,2.197265625,2025-08-09T20:44:57.516310
E01003202,1244037989395430,1605187264000,0.0098449,51.460704599972,,35.748291015625,2025-08-09T20:44:57.817719
E01003202,277487670737445,1605187283000,0.0103853,51.4586721,,31.390380859375,2025-08-09T20:44:57.831765
E01003202,1374050102950890,1605187202000,0.0091865447223486,51.465402573747,,0.91552734375,2025-08-09T20:44:57.951653
E01003202,940395610028251,1605187244000,0.0097220568862135,51.462901471948,,19.708251953125,2025-08-09T20:44:58.033279
E01003202,1167291567079573,1605193435000,0.0064534136398833,51.458616405643,,14.404296875,2025-08-09T20:44:58.128309
E01003202,1116681355479192,1605187217000,0.0090674161590806,51.464862932113,,9.0087890625,2025-08-09T20:44:58.264872
E01003202,1928238887326365,1605187221000,0.0091548680898417,51.464527906502,,18.731689453125,2025-08-09T20:44:58.552772
E01003202,161490359243830,1605187272000,0.0099257,51.459879399972,,18.45703125,2025-08-09T20:44:58.614306
E01003202,799512673875600,1605187228000,0.0093552,51.463945099972,,35.980224609375,2025-08-09T20:44:58.738403
E01003202,399054047768763,1605187300000,0.01136083767856,51.457123722504,,0.13427734375,2025-08-09T20:44:58.847485
E01003202,308036224187951,1605187252000,0.0098902,51.462119299972,,26.373291015625,2025-08-09T20:44:58.930302
E01003202,482730509728326,1605187240000,0.0096028499389913,51.463242652319,,18.26171875,2025-08-09T20:44:59.027328
E01003202,1102051056959360,1605187231000,0.0094135,51.463783999972,,29.69970703125,2025-08-09T20:44:59.188990
E01003202,513454309834192,1605187297000,0.011221856238123,51.457297099572,,0.091552734375,2025-08-09T20:44:59.460105
E01003202,221732096066438,1605187267000,0.0098676,51.4603618,,24.114990234375,2025-08-09T20:44:59.525144
E01003202,525874668435413,1605187269000,0.0098918,51.460185,,34.039306640625,2025-08-09T20:44:59.717924
E01003202,1332996233768163,1605193433000,0.0068587448515757,51.458537881179,,8.807373046875,2025-08-09T20:44:59.718923
E01003202,218843746387299,1605193440000,0.0053914191486221,51.458663648495,,0.0,2025-08-09T20:44:59.892805
E01003202,307582320988943,1605187216000,0.0090656027934422,51.464900107251,,5.755615234375,2025-08-09T20:44:59.903813
E01003202,511418743228919,1605187246000,0.0097914,51.4627028,,32.01904296875,2025-08-09T20:45:00.099004
E01003202,2389677757843192,1605187205000,0.0091437656622599,51.465221860491,,0.10986328125,2025-08-09T20:45:00.239839
E01003202,496341381677704,1605187220000,0.0091631,51.4645419,,16.95556640625,2025-08-09T20:45:00.490662
E01003202,797884567526165,1569753552048,0.0079812149996168,51.465696921123,,30.377197265625,2025-08-09T20:45:00.492661
E01003202,149266583839860,1605187253000,0.0098803,51.462019099972,,23.577880859375,2025-08-09T20:45:00.647767
E01003202,209112284169826,1605193428000,0.0078081965437938,51.458195380137,,12.994384765625,2025-08-09T20:45:00.695286
E01003202,474062180336404,1605187201000,0.0091848518058616,51.465473844938,,0.042724609375,2025-08-09T20:45:01.049124
E01003202,301446628140225,1605187235000,0.0094772,51.463557799972,,34.33837890625,2025-08-09T20:45:01.108662
E01003202,3020144881644048,1605193425000,0.0081911160121292,51.457829442436,,10.894775390625,2025-08-09T20:45:01.172247
E01003202,1730254843848342,1605187295000,0.011107970560179,51.457446222077,,2.06298828125,2025-08-09T20:45:01.330577
E01003202,220725036176236,1605187249000,0.0098749,51.4624047,,30.902099609375,2025-08-09T20:45:01.348574
