lsoa_code,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,processing_time,timestamp,borough,imd_score,imd_quintile
E01004075,100,45.417301177978516,44.439697265625,15.368197441101074,15.185546875,77.288818359375,33.32672119140625,56.82373046875,17.99482774734497,2025-08-09T19:47:49.566626,Southwark,8.625,Q1_Least
E01002912,100,10.1864013671875,6.9488525390625,9.358546257019043,0.0,37.982177734375,2.65960693359375,16.168212890625,19.529698610305786,2025-08-09T19:48:09.099323,Kensington and Chelsea,13.905,Q1_Least
E01003162,100,30.86041259765625,30.859375,12.70880126953125,6.005859375,81.500244140625,22.27630615234375,37.0025634765625,17.02129626274109,2025-08-09T19:48:27.958812,Lambeth,27.304,Q3
E01002893,100,7.55084228515625,3.0609130859375,10.230125427246094,0.0,43.98193359375,0.16021728515625,10.2752685546875,13.99073314666748,2025-08-09T19:48:41.951551,Kensington and Chelsea,21.771,Q3
E01003976,100,9.50982666015625,5.706787109375,11.026324272155762,0.0,43.890380859375,0.83770751953125,13.96331787109375,20.99202799797058,2025-08-09T19:49:02.945587,Southwark,30.428,Q4
