lsoa_code,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,processing_time,timestamp,borough,imd_score,imd_quintile
E01002835,100,9.78570556640625,8.1390380859375,8.20145320892334,0.0,36.492919921875,2.4505615234375,15.2435302734375,20.579228162765503,2025-08-09T19:43:28.004661,Kensington and Chelsea,10.461,Q1_Least
E01003998,100,20.58544921875,18.1121826171875,11.841256141662598,0.0,49.298095703125,11.62109375,30.03082275390625,18.256911754608154,2025-08-09T19:43:48.357112,Southwark,25.146,Q3
E01002738,100,24.302001953125,20.5657958984375,18.690410614013672,0.0,84.112548828125,11.5814208984375,32.2479248046875,19.807549238204956,2025-08-09T19:44:08.165658,Islington,24.682,Q3
E01000930,100,9.60113525390625,0.408935546875,13.192374229431152,0.0,48.773193359375,0.03509521484375,18.98956298828125,14.270404815673828,2025-08-09T19:44:22.438061,Camden,30.755,Q4
